area_code,year,agricultural_productivity
ITD20,2003,1.3
ITD20,2003,1.2
ITD20,2003,25634.0
ITD20,2003,1.3
ITD20,2003,20469.0
ITD20,2003,525.0
ITD20,2003,31367.0
ITD20,2003,1.4
ITD20,2004,14765.0
ITD20,2004,0.6
ITD20,2004,1995.0
ITD20,2004,1.0
ITD20,2004,1.2
ITD20,2004,24347.0
ITD20,2004,1.3
ITD20,2004,20478.0
ITD20,2004,499.0
ITD20,2004,33767.0
ITD20,2004,1.2
ITD20,2005,14232.0
ITD20,2005,0.6
ITD20,2005,1758.0
ITD20,2005,0.9
ITD20,2005,1.2
ITD20,2005,23013.0
ITD20,2005,1.4
ITD20,2005,18810.0
ITD20,2005,433.0
ITD20,2005,30417.0
ITD20,2005,1.1
ITD20,2006,17792.0
ITD20,2006,0.8
ITD20,2006,2778.0
ITD20,2006,1.5
ITD20,2006,1.4
ITD20,2006,21774.0
ITD20,2006,1.3
ITD20,2006,28783.0
ITD20,2006,627.0
ITD20,2006,35226.0
ITD20,2006,1.7
ITD20,2007,18775.0
ITD20,2007,0.9
ITD20,2007,3417.0
ITD20,2007,1.8
ITD20,2007,1.4
ITD20,2007,20491.0
ITD20,2007,1.3
ITD20,2007,40181.0
ITD20,2007,823.0
ITD20,2007,43852.0
ITD20,2007,2.1
ITD20,2008,19655.0
ITD20,2008,1.0
ITD20,2008,3044.0
ITD20,2008,1.7
ITD20,2008,1.5
ITD20,2008,20507.0
ITD20,2008,1.3
ITD20,2008,41272.0
ITD20,2008,846.0
ITD20,2008,43060.0
ITD20,2008,2.1
ITD20,2009,19028.0
ITD20,2009,0.9
ITD20,2009,2570.0
ITD20,2009,1.5
ITD20,2009,1.5
ITD20,2009,20905.0
ITD20,2009,1.3
ITD20,2009,30009.0
ITD20,2009,627.0
ITD20,2009,32968.0
ITD20,2009,1.7
ITD20,2011,12182.0
ITD20,2011,0.7
ITD20,2011,1624.0
ITD20,2011,0.9
ITD20,2011,1.3
ITD20,2011,6819.0
ITD20,2011,1.5
ITD20,2011,16446.0
ITD20,2011,1.0
ITD20,2011,31329.0
ITD20,2011,515.0
ITD20,2011,42295.0
ITD20,2011,1.2
ITD20,2012,10990.0
ITD20,2012,0.7
ITD20,2012,1485.0
ITD20,2012,0.8
ITD20,2012,1.1
ITD20,2012,7091.0
ITD20,2012,1.5
ITD20,2012,16438.0
ITD20,2012,1.0
ITD20,2012,30869.0
ITD20,2012,507.0
ITD20,2012,46172.0
ITD20,2012,1.2
ITD20,2013,11854.0
ITD20,2013,0.8
ITD20,2013,1555.0
ITD20,2013,0.8
ITD20,2013,1.2
ITD20,2013,7327.0
ITD20,2013,1.7
ITD20,2013,15508.0
ITD20,2013,1.0
ITD20,2013,35617.0
ITD20,2013,552.0
ITD20,2013,46592.0
ITD20,2013,1.2
ITD20,2014,22962.0
ITD20,2014,1.4
ITD20,2014,5399.0
ITD20,2014,2.5
ITD20,2014,2.6
ITD20,2014,16446.0
ITD20,2014,2.8
ITD20,2014,16446.0
ITD20,2014,1.0
ITD20,2014,70169.0
ITD20,2014,1154.0
ITD20,2014,50257.0
ITD20,2014,2.5
ITD20,2015,12256.0
ITD20,2015,1.2
ITD20,2015,1405.0
ITD20,2015,0.7
ITD20,2015,1.4
ITD20,2015,9212.0
ITD20,2015,1.8
ITD20,2015,15596.0
ITD20,2015,1.0
ITD20,2015,60416.0
ITD20,2015,529.0
ITD20,2015,49683.0
ITD20,2015,1.2
ITD3,2002,103108.0
ITD3,2002,0.6
ITD3,2002,8275.0
ITD3,2002,5.0
ITD3,2002,8.0
ITD3,2002,167067.0
ITD3,2002,9.1
ITD3,2002,24192.0
ITD3,2002,4042.0
ITD3,2002,39198.0
ITD3,2002,12.6
ITD3,2003,78775.0
ITD3,2003,0.5
ITD3,2003,11100.0
ITD3,2003,5.7
ITD3,2003,5.7
ITD3,2003,144921.0
ITD3,2003,7.4
ITD3,2003,30128.0
ITD3,2003,4366.0
ITD3,2003,55426.0
ITD3,2003,11.4
ITD3,2004,88320.0
ITD3,2004,0.6
ITD3,2004,11570.0
ITD3,2004,5.9
ITD3,2004,7.3
ITD3,2004,144224.0
ITD3,2004,7.8
ITD3,2004,29992.0
ITD3,2004,4326.0
ITD3,2004,48976.0
ITD3,2004,10.9
ITD3,2005,100629.0
ITD3,2005,0.8
ITD3,2005,13421.0
ITD3,2005,6.7
ITD3,2005,7.9
ITD3,2005,133602.0
ITD3,2005,8.2
ITD3,2005,30450.0
ITD3,2005,4068.0
ITD3,2005,40428.0
ITD3,2005,10.7
ITD3,2006,92663.0
ITD3,2006,0.7
ITD3,2006,11104.0
ITD3,2006,6.0
ITD3,2006,7.6
ITD3,2006,137328.0
ITD3,2006,8.3
ITD3,2006,26911.0
ITD3,2006,3696.0
ITD3,2006,39883.0
ITD3,2006,9.9
ITD3,2007,84412.0
ITD3,2007,0.6
ITD3,2007,10345.0
ITD3,2007,5.3
ITD3,2007,6.5
ITD3,2007,137473.0
ITD3,2007,8.5
ITD3,2007,31219.0
ITD3,2007,4292.0
ITD3,2007,50843.0
ITD3,2007,10.7
ITD3,2008,98453.0
ITD3,2008,0.7
ITD3,2008,11213.0
ITD3,2008,6.3
ITD3,2008,7.8
ITD3,2008,140635.0
ITD3,2008,8.6
ITD3,2008,29430.0
ITD3,2008,4139.0
ITD3,2008,42040.0
ITD3,2008,10.1
ITD3,2009,97978.0
ITD3,2009,0.7
ITD3,2009,10328.0
ITD3,2009,6.0
ITD3,2009,8.0
ITD3,2009,147735.0
ITD3,2009,9.3
ITD3,2009,31015.0
ITD3,2009,4582.0
ITD3,2009,46766.0
ITD3,2009,12.1
ITD3,2011,72315.0
ITD3,2011,0.6
ITD3,2011,10091.0
ITD3,2011,5.4
ITD3,2011,7.5
ITD3,2011,40715.0
ITD3,2011,9.1
ITD3,2011,119388.0
ITD3,2011,7.4
ITD3,2011,39013.0
ITD3,2011,4658.0
ITD3,2011,64409.0
ITD3,2011,11.2
ITD3,2012,76455.0
ITD3,2012,0.6
ITD3,2012,11806.0
ITD3,2012,6.2
ITD3,2012,7.9
ITD3,2012,38743.0
ITD3,2012,8.3
ITD3,2012,119382.0
ITD3,2012,7.4
ITD3,2012,38400.0
ITD3,2012,4584.0
ITD3,2012,59961.0
ITD3,2012,10.8
ITD3,2013,80336.0
ITD3,2013,0.7
ITD3,2013,11788.0
ITD3,2013,5.7
ITD3,2013,8.1
ITD3,2013,38546.0
ITD3,2013,8.7
ITD3,2013,111889.0
ITD3,2013,7.4
ITD3,2013,46311.0
ITD3,2013,5182.0
ITD3,2013,64500.0
ITD3,2013,11.8
ITD3,2014,73679.0
ITD3,2014,0.6
ITD3,2014,9245.0
ITD3,2014,4.2
ITD3,2014,8.4
ITD3,2014,64764.0
ITD3,2014,9.0
ITD3,2014,119384.0
ITD3,2014,7.4
ITD3,2014,43649.0
ITD3,2014,5211.0
ITD3,2014,70726.0
ITD3,2014,11.3
ITD3,2015,77165.0
ITD3,2015,0.8
ITD3,2015,10365.0
ITD3,2015,5.3
ITD3,2015,9.0
ITD3,2015,44145.0
ITD3,2015,8.6
ITD3,2015,118620.0
ITD3,2015,7.5
ITD3,2015,33888.0
ITD3,2015,6511.0
ITD3,2015,43127.0
ITD3,2015,14.3
ITD4,2002,24812.0
ITD4,2002,0.9
ITD4,2002,2132.0
ITD4,2002,1.3
ITD4,2002,1.9
ITD4,2002,26645.0
ITD4,2002,1.4
ITD4,2002,25848.0
ITD4,2002,689.0
ITD4,2002,27758.0
ITD4,2002,2.1
ITD4,2003,18809.0
ITD4,2003,0.7
ITD4,2003,1388.0
ITD4,2003,0.7
ITD4,2003,1.4
ITD4,2003,25083.0
ITD4,2003,1.3
ITD4,2003,28417.0
ITD4,2003,713.0
ITD4,2003,37897.0
ITD4,2003,1.9
ITD4,2004,17213.0
ITD4,2004,0.7
ITD4,2004,2088.0
ITD4,2004,1.1
ITD4,2004,1.4
ITD4,2004,24528.0
ITD4,2004,1.3
ITD4,2004,35509.0
ITD4,2004,871.0
ITD4,2004,50598.0
ITD4,2004,2.2
ITD4,2005,20384.0
ITD4,2005,0.9
ITD4,2005,2759.0
ITD4,2005,1.4
ITD4,2005,1.6
ITD4,2005,23483.0
ITD4,2005,1.4
ITD4,2005,34420.0
ITD4,2005,808.0
ITD4,2005,39652.0
ITD4,2005,2.1
ITD4,2006,20189.0
ITD4,2006,0.9
ITD4,2006,2767.0
ITD4,2006,1.5
ITD4,2006,1.6
ITD4,2006,23634.0
ITD4,2006,1.4
ITD4,2006,31085.0
ITD4,2006,735.0
ITD4,2006,36388.0
ITD4,2006,2.0
ITD4,2007,18610.0
ITD4,2007,0.8
ITD4,2007,1781.0
ITD4,2007,0.9
ITD4,2007,1.4
ITD4,2007,23755.0
ITD4,2007,1.5
ITD4,2007,31712.0
ITD4,2007,753.0
ITD4,2007,40480.0
ITD4,2007,1.9
ITD4,2008,20792.0
ITD4,2008,0.9
ITD4,2008,2018.0
ITD4,2008,1.1
ITD4,2008,1.6
ITD4,2008,23981.0
ITD4,2008,1.5
ITD4,2008,29523.0
ITD4,2008,708.0
ITD4,2008,34050.0
ITD4,2008,1.7
ITD4,2009,20149.0
ITD4,2009,0.9
ITD4,2009,1728.0
ITD4,2009,1.0
ITD4,2009,1.6
ITD4,2009,21485.0
ITD4,2009,1.4
ITD4,2009,29681.0
ITD4,2009,638.0
ITD4,2009,31650.0
ITD4,2009,1.7
ITD4,2011,14829.0
ITD4,2011,0.7
ITD4,2011,2412.0
ITD4,2011,1.3
ITD4,2011,1.5
ITD4,2011,7080.0
ITD4,2011,1.6
ITD4,2011,22316.0
ITD4,2011,1.4
ITD4,2011,45588.0
ITD4,2011,1017.0
ITD4,2011,68604.0
ITD4,2011,2.4
ITD4,2012,15272.0
ITD4,2012,0.7
ITD4,2012,3195.0
ITD4,2012,1.7
ITD4,2012,1.6
ITD4,2012,7032.0
ITD4,2012,1.5
ITD4,2012,22306.0
ITD4,2012,1.4
ITD4,2012,46214.0
ITD4,2012,1031.0
ITD4,2012,67499.0
ITD4,2012,2.4
ITD4,2013,14783.0
ITD4,2013,0.7
ITD4,2013,2929.0
ITD4,2013,1.4
ITD4,2013,1.5
ITD4,2013,6355.0
ITD4,2013,1.4
ITD4,2013,20464.0
ITD4,2013,1.3
ITD4,2013,44548.0
ITD4,2013,912.0
ITD4,2013,61670.0
ITD4,2013,2.1
ITD4,2014,12500.0
ITD4,2014,0.6
ITD4,2014,2240.0
ITD4,2014,1.0
ITD4,2014,1.4
ITD4,2014,11350.0
ITD4,2014,1.6
ITD4,2014,22316.0
ITD4,2014,1.4
ITD4,2014,37686.0
ITD4,2014,841.0
ITD4,2014,67280.0
ITD4,2014,1.8
ITD4,2015,10823.0
ITD4,2015,0.7
ITD4,2015,1924.0
ITD4,2015,1.0
ITD4,2015,1.3
ITD4,2015,6255.0
ITD4,2015,1.2
ITD4,2015,21843.0
ITD4,2015,1.4
ITD4,2015,54890.0
ITD4,2015,761.0
ITD4,2015,84379.0
ITD4,2015,1.7
ITD5,2002,88919.0
ITD5,2002,1.2
ITD5,2002,10837.0
ITD5,2002,6.6
ITD5,2002,6.9
ITD5,2002,71972.0
ITD5,2002,3.9
ITD5,2002,47274.0
ITD5,2002,3402.0
ITD5,2002,38264.0
ITD5,2002,10.6
ITD5,2003,101299.0
ITD5,2003,1.2
ITD5,2003,10865.0
ITD5,2003,5.6
ITD5,2003,7.4
ITD5,2003,87337.0
ITD5,2003,4.5
ITD5,2003,41968.0
ITD5,2003,3665.0
ITD5,2003,36184.0
ITD5,2003,9.6
ITD5,2004,101726.0
ITD5,2004,1.2
ITD5,2004,13314.0
ITD5,2004,6.7
ITD5,2004,8.4
ITD5,2004,82249.0
ITD5,2004,4.5
ITD5,2004,48615.0
ITD5,2004,3999.0
ITD5,2004,39307.0
ITD5,2004,10.0
ITD5,2005,107116.0
ITD5,2005,1.3
ITD5,2005,13361.0
ITD5,2005,6.7
ITD5,2005,8.4
ITD5,2005,79473.0
ITD5,2005,4.9
ITD5,2005,46082.0
ITD5,2005,3662.0
ITD5,2005,34190.0
ITD5,2005,9.7
ITD5,2006,102495.0
ITD5,2006,1.3
ITD5,2006,12389.0
ITD5,2006,6.7
ITD5,2006,8.4
ITD5,2006,78640.0
ITD5,2006,4.8
ITD5,2006,52960.0
ITD5,2006,4165.0
ITD5,2006,40633.0
ITD5,2006,11.2
ITD5,2007,97061.0
ITD5,2007,1.2
ITD5,2007,12487.0
ITD5,2007,6.5
ITD5,2007,7.5
ITD5,2007,77766.0
ITD5,2007,4.8
ITD5,2007,53706.0
ITD5,2007,4176.0
ITD5,2007,43029.0
ITD5,2007,10.4
ITD5,2008,90926.0
ITD5,2008,1.1
ITD5,2008,15974.0
ITD5,2008,9.0
ITD5,2008,7.1
ITD5,2008,81601.0
ITD5,2008,5.0
ITD5,2008,53019.0
ITD5,2008,4327.0
ITD5,2008,47581.0
ITD5,2008,10.6
ITD5,2009,74503.0
ITD5,2009,1.2
ITD5,2009,12763.0
ITD5,2009,7.4
ITD5,2009,6.1
ITD5,2009,64442.0
ITD5,2009,4.0
ITD5,2009,59484.0
ITD5,2009,3833.0
ITD5,2009,51452.0
ITD5,2009,10.1
ITD5,2011,75475.0
ITD5,2011,1.0
ITD5,2011,10937.0
ITD5,2011,5.9
ITD5,2011,7.8
ITD5,2011,37310.0
ITD5,2011,8.3
ITD5,2011,73466.0
ITD5,2011,4.5
ITD5,2011,59127.0
ITD5,2011,4344.0
ITD5,2011,57553.0
ITD5,2011,10.5
ITD5,2012,76503.0
ITD5,2012,1.0
ITD5,2012,13984.0
ITD5,2012,7.3
ITD5,2012,7.9
ITD5,2012,36987.0
ITD5,2012,8.0
ITD5,2012,73309.0
ITD5,2012,4.5
ITD5,2012,65589.0
ITD5,2012,4808.0
ITD5,2012,62850.0
ITD5,2012,11.3
ITD5,2013,76665.0
ITD5,2013,1.2
ITD5,2013,17182.0
ITD5,2013,8.3
ITD5,2013,7.7
ITD5,2013,33150.0
ITD5,2013,7.5
ITD5,2013,66473.0
ITD5,2013,4.4
ITD5,2013,76472.0
ITD5,2013,5083.0
ITD5,2013,66306.0
ITD5,2013,11.6
ITD5,2014,63139.0
ITD5,2014,0.9
ITD5,2014,14523.0
ITD5,2014,6.6
ITD5,2014,7.2
ITD5,2014,49635.0
ITD5,2014,6.9
ITD5,2014,73466.0
ITD5,2014,4.5
ITD5,2014,59279.0
ITD5,2014,4355.0
ITD5,2014,68975.0
ITD5,2014,9.4
ITD5,2015,54471.0
ITD5,2015,0.9
ITD5,2015,11084.0
ITD5,2015,5.6
ITD5,2015,6.4
ITD5,2015,27099.0
ITD5,2015,5.3
ITD5,2015,63905.0
ITD5,2015,4.1
ITD5,2015,51759.0
ITD5,2015,3308.0
ITD5,2015,60725.0
ITD5,2015,7.3
ITDA,2002,39772.0
ITDA,2002,0.9
ITDA,2002,3643.0
ITDA,2002,2.2
ITDA,2002,3.1
ITDA,2002,42893.0
ITDA,2002,2.3
ITDA,2002,23591.0
ITDA,2002,1012.0
ITDA,2002,25442.0
ITDA,2002,3.2
ITDA,2003,39311.0
ITDA,2003,0.8
ITDA,2003,4610.0
ITDA,2003,2.4
ITDA,2003,2.9
ITDA,2003,47186.0
ITDA,2003,2.4
ITDA,2003,24469.0
ITDA,2003,1155.0
ITDA,2003,29371.0
ITDA,2003,3.0
ITDA,2004,35712.0
ITDA,2004,0.8
ITDA,2004,4493.0
ITDA,2004,2.3
ITDA,2004,3.0
ITDA,2004,45384.0
ITDA,2004,2.5
ITDA,2004,25716.0
ITDA,2004,1167.0
ITDA,2004,32680.0
ITDA,2004,2.9
ITDA,2005,36285.0
ITDA,2005,0.8
ITDA,2005,6455.0
ITDA,2005,3.2
ITDA,2005,2.9
ITDA,2005,43459.0
ITDA,2005,2.7
ITDA,2005,26474.0
ITDA,2005,1151.0
ITDA,2005,31709.0
ITDA,2005,3.0
ITDA,2006,42658.0
ITDA,2006,1.0
ITDA,2006,8685.0
ITDA,2006,4.7
ITDA,2006,3.4
ITDA,2006,40886.0
ITDA,2006,2.5
ITDA,2006,37560.0
ITDA,2006,1536.0
ITDA,2006,36000.0
ITDA,2006,4.1
ITDA,2007,47529.0
ITDA,2007,1.2
ITDA,2007,8183.0
ITDA,2007,4.2
ITDA,2007,3.7
ITDA,2007,40470.0
ITDA,2007,2.5
ITDA,2007,48700.0
ITDA,2007,1971.0
ITDA,2007,41468.0
ITDA,2007,4.9
ITDA,2008,52609.0
ITDA,2008,1.3
ITDA,2008,7911.0
ITDA,2008,4.4
ITDA,2008,4.1
ITDA,2008,40807.0
ITDA,2008,2.5
ITDA,2008,57576.0
ITDA,2008,2349.0
ITDA,2008,44659.0
ITDA,2008,5.7
ITDA,2009,51347.0
ITDA,2009,1.2
ITDA,2009,6444.0
ITDA,2009,3.7
ITDA,2009,4.1
ITDA,2009,42627.0
ITDA,2009,2.7
ITDA,2009,45449.0
ITDA,2009,1937.0
ITDA,2009,37731.0
ITDA,2009,5.2
ITDA,2011,36337.0
ITDA,2011,1.0
ITDA,2011,6048.0
ITDA,2011,3.3
ITDA,2011,3.8
ITDA,2011,18031.0
ITDA,2011,4.0
ITDA,2011,36714.0
ITDA,2011,2.3
ITDA,2011,40982.0
ITDA,2011,1505.0
ITDA,2011,41407.0
ITDA,2011,3.6
ITDA,2012,35029.0
ITDA,2012,1.0
ITDA,2012,6877.0
ITDA,2012,3.6
ITDA,2012,3.6
ITDA,2012,20380.0
ITDA,2012,4.4
ITDA,2012,36682.0
ITDA,2012,2.3
ITDA,2012,46801.0
ITDA,2012,1716.0
ITDA,2012,49009.0
ITDA,2012,4.0
ITDA,2013,37342.0
ITDA,2013,1.1
ITDA,2013,7833.0
ITDA,2013,3.8
ITDA,2013,3.8
ITDA,2013,20332.0
ITDA,2013,4.6
ITDA,2013,34153.0
ITDA,2013,2.2
ITDA,2013,56964.0
ITDA,2013,1945.0
ITDA,2013,52098.0
ITDA,2013,4.4
ITDA,2014,55187.0
ITDA,2014,1.5
ITDA,2014,15938.0
ITDA,2014,7.3
ITDA,2014,6.3
ITDA,2014,36693.0
ITDA,2014,6.9
ITDA,2014,36693.0
ITDA,2014,2.3
ITDA,2014,66307.0
ITDA,2014,2433.0
ITDA,2014,44086.0
ITDA,2014,5.3
ITDA,2015,36718.0
ITDA,2015,0.8
ITDA,2015,7213.0
ITDA,2015,3.7
ITDA,2015,4.3
ITDA,2015,23081.0
ITDA,2015,4.5
ITDA,2015,35713.0
ITDA,2015,2.3
ITDA,2015,31234.0
ITDA,2015,1744.0
ITDA,2015,40143.0
ITDA,2015,3.8
ITE,2002,231347.0
ITE,2002,0.7
ITE,2002,24499.0
ITE,2002,14.9
ITE,2002,17.9
ITE,2002,321549.0
ITE,2002,17.4
ITE,2002,16623.0
ITE,2002,5345.0
ITE,2002,23104.0
ITE,2002,16.7
ITE,2003,248609.0
ITE,2003,0.1
ITE,2003,27480.0
ITE,2003,14.2
ITE,2003,18.0
ITE,2003,317197.0
ITE,2003,16.2
ITE,2003,19026.0
ITE,2003,6035.0
ITE,2003,24275.0
ITE,2003,15.7
ITE,2004,198484.0
ITE,2004,0.7
ITE,2004,26059.0
ITE,2004,13.2
ITE,2004,16.5
ITE,2004,299119.0
ITE,2004,16.3
ITE,2004,18952.0
ITE,2004,5669.0
ITE,2004,28562.0
ITE,2004,14.3
ITE,2005,230666.0
ITE,2005,0.9
ITE,2005,34216.0
ITE,2005,17.1
ITE,2005,18.1
ITE,2005,271272.0
ITE,2005,16.6
ITE,2005,20334.0
ITE,2005,5516.0
ITE,2005,23913.0
ITE,2005,14.5
ITE,2006,204199.0
ITE,2006,0.8
ITE,2006,25598.0
ITE,2006,13.8
ITE,2006,16.6
ITE,2006,268752.0
ITE,2006,16.3
ITE,2006,18917.0
ITE,2006,5084.0
ITE,2006,24897.0
ITE,2006,13.7
ITE,2007,223238.0
ITE,2007,0.9
ITE,2007,29082.0
ITE,2007,15.0
ITE,2007,17.2
ITE,2007,261901.0
ITE,2007,16.1
ITE,2007,21979.0
ITE,2007,5756.0
ITE,2007,25786.0
ITE,2007,14.4
ITE,2008,221166.0
ITE,2008,0.8
ITE,2008,35393.0
ITE,2008,19.9
ITE,2008,17.4
ITE,2008,263503.0
ITE,2008,16.2
ITE,2008,23679.0
ITE,2008,6240.0
ITE,2008,28212.0
ITE,2008,15.3
ITE,2009,208393.0
ITE,2009,0.8
ITE,2009,29902.0
ITE,2009,17.3
ITE,2009,17.0
ITE,2009,252663.0
ITE,2009,15.9
ITE,2009,22425.0
ITE,2009,5666.0
ITE,2009,27189.0
ITE,2009,15.0
ITE,2011,193826.0
ITE,2011,0.8
ITE,2011,39445.0
ITE,2011,21.2
ITE,2011,20.0
ITE,2011,77310.0
ITE,2011,17.2
ITE,2011,251973.0
ITE,2011,15.5
ITE,2011,31072.0
ITE,2011,7829.0
ITE,2011,40394.0
ITE,2011,18.8
ITE,2012,152036.0
ITE,2012,0.6
ITE,2012,21064.0
ITE,2012,11.1
ITE,2012,15.7
ITE,2012,61513.0
ITE,2012,13.2
ITE,2012,251767.0
ITE,2012,15.6
ITE,2012,21740.0
ITE,2012,5473.0
ITE,2012,36000.0
ITE,2012,12.9
ITE,2013,148298.0
ITE,2013,0.6
ITE,2013,19259.0
ITE,2013,9.3
ITE,2013,14.9
ITE,2013,57004.0
ITE,2013,13.0
ITE,2013,236387.0
ITE,2013,15.6
ITE,2013,22818.0
ITE,2013,5394.0
ITE,2013,36372.0
ITE,2013,12.3
ITE,2014,130562.0
ITE,2014,0.5
ITE,2014,34156.0
ITE,2014,15.6
ITE,2014,14.8
ITE,2014,63758.0
ITE,2014,8.9
ITE,2014,252012.0
ITE,2014,15.5
ITE,2014,27570.0
ITE,2014,6948.0
ITE,2014,53216.0
ITE,2014,15.0
ITE,2015,95625.0
ITE,2015,0.6
ITE,2015,22614.0
ITE,2015,11.5
ITE,2015,11.2
ITE,2015,57034.0
ITE,2015,11.1
ITE,2015,245105.0
ITE,2015,15.6
ITE,2015,31285.0
ITE,2015,5299.0
ITE,2015,55409.0
ITE,2015,11.7
ITE,2016,136000.0
ITE,2016,0.6
ITE,2016,20000.0
ITE,2016,13.0
ITE,2016,17.5
ITE,2016,55301.0
ITE,2016,12.4
ITE,2016,240327.0
ITE,2016,15.9
ITE,2016,22813.0
ITE,2016,5482.0
ITE,2016,40356.0
ITE,2016,14.1
ITE,2017,130000.0
ITE,2017,0.6
ITE,2017,21000.0
ITE,2017,11.9
ITE,2017,15.6
ITE,2017,49923.0
ITE,2017,11.5
ITE,2017,236357.0
ITE,2017,15.9
ITE,2017,19986.0
ITE,2017,4723.0
ITE,2017,36348.0
ITE,2017,11.5
ITE1,2002,63903.0
ITE1,2002,0.8
ITE1,2002,12048.0
ITE1,2002,7.3
ITE1,2002,4.9
ITE1,2002,83585.0
ITE1,2002,4.5
ITE1,2002,23080.0
ITE1,2002,1929.0
ITE1,2002,30190.0
ITE1,2002,6.0
ITE1,2003,78891.0
ITE1,2003,0.9
ITE1,2003,12582.0
ITE1,2003,6.5
ITE1,2003,5.7
ITE1,2003,89721.0
ITE1,2003,4.6
ITE1,2003,26074.0
ITE1,2003,2339.0
ITE1,2003,29653.0
ITE1,2003,6.1
ITE1,2004,67903.0
ITE1,2004,0.8
ITE1,2004,14040.0
ITE1,2004,7.1
ITE1,2004,5.6
ITE1,2004,85764.0
ITE1,2004,4.7
ITE1,2004,27370.0
ITE1,2004,2347.0
ITE1,2004,34569.0
ITE1,2004,5.9
ITE1,2005,73019.0
ITE1,2005,0.9
ITE1,2005,15800.0
ITE1,2005,7.9
ITE1,2005,5.7
ITE1,2005,78818.0
ITE1,2005,4.8
ITE1,2005,30953.0
ITE1,2005,2440.0
ITE1,2005,33412.0
ITE1,2005,6.4
ITE1,2006,64704.0
ITE1,2006,0.9
ITE1,2006,10825.0
ITE1,2006,5.8
ITE1,2006,5.3
ITE1,2006,75979.0
ITE1,2006,4.6
ITE1,2006,28635.0
ITE1,2006,2176.0
ITE1,2006,33624.0
ITE1,2006,5.9
ITE1,2007,77817.0
ITE1,2007,1.0
ITE1,2007,13869.0
ITE1,2007,7.2
ITE1,2007,6.0
ITE1,2007,76189.0
ITE1,2007,4.7
ITE1,2007,31220.0
ITE1,2007,2379.0
ITE1,2007,30566.0
ITE1,2007,5.9
ITE1,2008,86514.0
ITE1,2008,1.1
ITE1,2008,18469.0
ITE1,2008,10.4
ITE1,2008,6.8
ITE1,2008,77518.0
ITE1,2008,4.8
ITE1,2008,35680.0
ITE1,2008,2766.0
ITE1,2008,31970.0
ITE1,2008,6.7
ITE1,2009,81550.0
ITE1,2009,1.1
ITE1,2009,16500.0
ITE1,2009,9.5
ITE1,2009,6.6
ITE1,2009,72481.0
ITE1,2009,4.6
ITE1,2009,38030.0
ITE1,2009,2756.0
ITE1,2009,33801.0
ITE1,2009,7.3
ITE1,2011,99068.0
ITE1,2011,1.4
ITE1,2011,24981.0
ITE1,2011,13.4
ITE1,2011,10.2
ITE1,2011,25413.0
ITE1,2011,5.7
ITE1,2011,72677.0
ITE1,2011,4.5
ITE1,2011,60877.0
ITE1,2011,4424.0
ITE1,2011,44659.0
ITE1,2011,10.6
ITE1,2012,58760.0
ITE1,2012,0.8
ITE1,2012,8797.0
ITE1,2012,4.6
ITE1,2012,6.1
ITE1,2012,21945.0
ITE1,2012,4.7
ITE1,2012,72684.0
ITE1,2012,4.5
ITE1,2012,31954.0
ITE1,2012,2323.0
ITE1,2012,39526.0
ITE1,2012,5.5
ITE1,2013,58274.0
ITE1,2013,0.8
ITE1,2013,8038.0
ITE1,2013,3.9
ITE1,2013,5.9
ITE1,2013,18892.0
ITE1,2013,4.3
ITE1,2013,69634.0
ITE1,2013,4.6
ITE1,2013,32085.0
ITE1,2013,2234.0
ITE1,2013,38340.0
ITE1,2013,5.1
ITE1,2014,57618.0
ITE1,2014,0.8
ITE1,2014,14397.0
ITE1,2014,6.6
ITE1,2014,6.5
ITE1,2014,15185.0
ITE1,2014,2.1
ITE1,2014,72686.0
ITE1,2014,4.5
ITE1,2014,31946.0
ITE1,2014,2322.0
ITE1,2014,40300.0
ITE1,2014,5.0
ITE1,2015,37069.0
ITE1,2015,0.5
ITE1,2015,8764.0
ITE1,2015,4.5
ITE1,2015,4.3
ITE1,2015,25354.0
ITE1,2015,4.9
ITE1,2015,70963.0
ITE1,2015,4.5
ITE1,2015,31647.0
ITE1,2015,2246.0
ITE1,2015,60583.0
ITE1,2015,4.9
ITE2,2002,29327.0
ITE2,2002,0.8
ITE2,2002,2912.0
ITE2,2002,1.8
ITE2,2002,2.3
ITE2,2002,35632.0
ITE2,2002,1.9
ITE2,2002,14496.0
ITE2,2002,517.0
ITE2,2002,17612.0
ITE2,2002,1.6
ITE2,2003,34505.0
ITE2,2003,0.8
ITE2,2003,6943.0
ITE2,2003,3.6
ITE2,2003,2.5
ITE2,2003,42950.0
ITE2,2003,2.2
ITE2,2003,24381.0
ITE2,2003,1047.0
ITE2,2003,30348.0
ITE2,2003,2.7
ITE2,2004,23897.0
ITE2,2004,0.6
ITE2,2004,3906.0
ITE2,2004,2.0
ITE2,2004,2.0
ITE2,2004,41132.0
ITE2,2004,2.2
ITE2,2004,19032.0
ITE2,2004,783.0
ITE2,2004,32759.0
ITE2,2004,2.0
ITE2,2005,19006.0
ITE2,2005,0.5
ITE2,2005,3625.0
ITE2,2005,1.8
ITE2,2005,1.5
ITE2,2005,38770.0
ITE2,2005,2.4
ITE2,2005,14580.0
ITE2,2005,565.0
ITE2,2005,29742.0
ITE2,2005,1.5
ITE2,2006,22091.0
ITE2,2006,0.6
ITE2,2006,3607.0
ITE2,2006,1.9
